ccbbde5c-c0fb-4b1a-9655-10c6515dc412	201910432	active	-	-
1aec4af7-530c-4929-a583-6142d410440a	201910433	active	P	I
69167011-80f1-47da-8fbb-c06c0be91486	201910447	active	P	I
24510feb-2a48-48f3-9c34-b00d63cddc77	201910473	active	P	-
d7dc27c8-a3ca-4931-b553-8ce265331a8c	201910556	active	P	I
a1d857e7-18ed-4f34-8463-a365df6fb677	201910767	active	P	I
52cae394-6694-4662-b3da-91505e7c02c5	201911079	active	-	-
2af126ed-6571-49fa-b652-6b510e87b7f6	201911229	active	-	-
ecc2f07b-fc7b-4495-b60d-81054db6e7ec	201911253	active	P	I
005f0dea-35b8-439e-b5f3-5c3ff4c1c0d4	201911282	active	-	-
1ea3b625-3a4d-46e8-a354-5bc39c225e47	201911417	active	-	-
8ced238a-dac4-4be6-a13c-5678e86292bc	201911558	active	-	-
8a58bbae-cd94-4ed0-95c1-2854df2d99cf	201911730	active	P	I
b1d0c4e9-af5a-4124-af4b-eb44d0571c29	201911885	active	-	-
8c269f1c-7029-45a8-bb17-b2b3beb287ef	201911892	active	P	I
33679578-3b09-4838-8e01-3ab48d82d0e7	201912131	active	-	-
4179b55d-4c64-43d8-bc6e-38af2a2a702c	201912141	active	-	-
a4664d8f-e45a-432c-a15f-b5c6e1393f4f	201912259	active	-	-
0e92e022-4582-49b4-b70c-4d31a1ee02ca	201912262	active	-	-
c6d37005-344f-4755-9f61-f4406a375837	201912268	active	P	I
bcabf17e-f09d-486c-9363-82970f1c4afe	201912271	active	P	I
3dda5596-6c39-40e9-b885-4a1246922cbd	201912288	active	P	I
34e31b71-7c5c-417b-8a38-025b84481660	201912644	active	P	I
d9b66aec-84a6-4a8c-9c3f-9f8beb163e8d	201920248	active	-	-
cf2a54a3-8768-4905-9859-6ef90a023948	201920395	active	-	-
442548f9-9fea-4bf6-9173-969a4334fb50	202010028	active	-	-
2dc6ebb1-ccd3-4ac9-867e-b207a699aef9	202010109	active	P	I
80d1dbee-e4cc-4cd9-abce-137d989fb3ed	202010114	active	P	I
825ee261-fedd-4d29-a915-654806fe5388	202010271	active	-	-
919b8435-85bb-4f2e-b5a2-8b44c2d49112	202010284	active	P	I
47d9a5c5-651f-4d63-92d9-a175299e2e16	202010294	active	P	I
9a91b37c-8ded-4276-b926-a608daaf80ed	202010347	active	P	I
082152b4-20e7-4de2-ae6f-4e97381f79c7	202010407	active	-	-
3e86f578-a932-4918-abf6-0518337079c4	202010496	active	-	-
28d124a9-e99e-49c9-a7c3-ba7af8066703	202010639	active	-	-
13ce8d6e-3e26-42b5-8a27-487f96d706b7	202011275	active	-	-
53aea406-875e-4b36-b465-811e7c4d0790	202011315	active	P	I
16783c2f-1637-43c6-aaa0-0c5bf8cd38f4	202011601	active	-	-
efd16108-e9a1-40c4-bc54-8f7d517c5856	202011613	active	-	-
da7f460d-2611-438f-8f53-583fffb84d2f	202011641	active	-	-
295a907e-65ad-493b-9036-ca97196876d2	202011688	active	P	I
698169d7-1f44-4a5e-bfcc-eb387c529566	202011703	active	-	-
bcc595aa-e2c1-4e9a-92df-93e5c5cdb11c	202011712	active	P	I
bed80405-c01c-4df9-9d93-1e91f503168b	202011750	active	P	I
9dc7036a-4d46-4c80-a04b-681818eeb98a	202011917	active	P	I
d57c9b46-7d03-4ee1-a9d5-2f94e3b28386	202012052	active	P	I
25032463-0d2d-403f-8b27-5ebad06cbeed	202012490	active	-	-
a038590e-ee6f-406b-b90f-419c6522acab	202013531	active	P	I
75aed39d-fd7b-40f8-ba93-bba13a489ca1	202013700	active	P	I
5fd45cda-d33a-44e3-a770-16800137e281	202013750	active	P	I
0ce45440-4efb-4c12-99de-2156b000cb58	202013881	active	P	I
5cdd600f-6f38-44b6-aa0a-f4f54a7513d3	202014208	active	P	I
0c3919a1-b9b8-40d5-a750-8be7287547db	202014209	active	-	-
7fcfade8-f406-4d9f-945c-46b5c3b442b0	202014360	active	P	I
ea7df38c-a988-4d34-a092-e4141806ab6d	202014642	active	P	I
6b1f0192-6c67-43d9-b5d5-686e42a705a6	202015187	active	-	-
d268dabe-c84a-4e17-a74d-9737a6ee25b0	202015259	active	P	I
8d0e0ea5-8f41-4336-a4b7-d81f9b14b55b	202015531	active	-	-
81e3d348-057f-46f5-8397-d156b9c64612	202015574	active	P	I
e8b62aa6-1a8b-4d8e-b5c5-d8ad7fbae40a	202015661	active	P	I
26744b0d-1691-4259-837d-7a82e07d9f7a	202020286	active	-	-
294fa066-886e-44d6-a19e-8e97a5b023e1	202100018	active	P	I
8e7a8c7d-6b64-4d5a-9581-0791ef053908	202100072	active	-	-
ce7a69f4-d623-4645-b51c-93e429b9cea0	202100120	active	P	I
8b987f2f-b93e-46cb-9db0-d0e63fde7c3f	202100502	active	P	I
36e65b94-b376-4900-b2c9-5832e07de922	202100587	active	P	I
c962ab94-a141-4a28-af8d-8c3564c47bea	202110661	active	P	I
335475d5-ea48-478e-87fb-35ffe6cdebd3	202110694	active	P	I
3f74a248-3a30-44f9-a766-b9857aebe952	202110710	active	P	I
f9104053-f8f8-40e2-b562-0ffdba598efb	202110783	active	-	-
9df55159-ca14-4aac-9316-42311098cafb	202118260	active	P	I
f47eb40f-f2ec-4d1c-ac9b-31b9b60307a5	202118408	active	P	I
